ID,NAME,DESCRIPTION,DOMAIN,LEVEL,PARENT
ScopedPolicyDetails,ScopedPolicyDetails,このクラスはScopespolicyApplication集計のセマンティクスを実装しています。これは、このアグリゲーションが特定のPolicyDomainによってどのPolicyApplicationsがスコープされているかを定義すると考えることができます。,Common Domain,1,Policy Application ABE
DecisionRequestedDetails,DecisionRequestedDetails,このクラスはPolicyDecisionRequestedByアソシエーションのセマンティクスを実装しています。このアソシエーションは、ManagedEntityによって要求されたポリシー数のセットを定義します。PolicyDecisionRequestedBy Associationは、マネージテンティティによって要求されたポリシー数のセットを定義します。この関連付けのセマンティクスは、DecisionRequestedDetails Associationクラスによって実装されています。これは、ポリシー決定の要求によって管理閉ループシステムを開始します。完全なモデルでは、マネージテンティティだけでなく、イベントや他のエンティティがポリシーの決定を要求できることに注意してください。,Common Domain,1,Policy Server ABE
PEPDirectionDetails,PEPDirectionDetails,このクラスは、協会のDirectSenformencementのセマンティクスを実装しています。このアソシエーションは、このPolicyDecisionPointによって管理されているPolicyEnformencePointのセットを定義します。このアソシエーションは、特定のPolicyDecisionPointが指示できるPolicyEnformencePointのセットを定義します。この関連付けの意味はPepDirectionSdetailsアソシエーションクラスを使用して実装されています。このアソシエーションの濃度は、PolicyDecisionPoint側、PolicyEnformencePoint側の1..Nの1です。つまり、PolicyDecisionPointは1つ以上のPolicyEnformencePointに決定を提供できることを意味します（PolicyEnformencePointがPolicyDecisionPointが無駄になることなく）PolicyEnformentPointを提供できることを意味します。ただし、複数のPolicyDecisionPointsが特定のPolicyEnformencePointに何をすべきかを伝えることを許可されている場合は、PolicyDecisionPointsが互いに競合しないという保証はありません。したがって、特定のPolicyEnformenceMenctopentにはPolicyDecisionPointが1つしかありません。,Common Domain,1,Policy Server ABE
PXPDirectionDetails,PXPDirectionDetails,このクラスは、協会のDirectSexecutionのセマンティクスを実装しています。このアソシエーションは、このPolicyDecisionPointによって管理されるPolicyExecutionPointsのセットを定義します。このアソシエーションは、特定のPolicyDecisionPointが指示できるPolicyExecutionPointのセットを定義します。この関連付けの意味は、PXPDirectionDetails Associationクラスを使用して実装されています。この関連付けの濃度はPolicyDecisionPoint側の1、PolicyExecutionPoint側の1..Nの1です。つまり、PolicyDecisionPointは1つ以上のPolicyExecutionPointsに決定を提供できることを意味します（PolicyExecutionPointがなくても、PolicyDecisionPointは無駄です）。ただし、複数のPolicyDecisionPointsが特定のPolicyExecutionPointに何をすべきかを伝えることを許可されている場合は、PolicyDecisionPointsが互いに競合しないという保証はありません。したがって、特定のPolicyExecutionPointのPolicyDecisionPointは1つだけです。,Common Domain,1,Policy Server ABE
PXPEnforcementDetails,PXPEnforcementDetails,このクラスは、関連付けのEnforcesExecutionのセマンティクスを実装しています。このアソシエーションは、このActionsがこのPolicyEnformencePointによって適用されているPolicyEnforformencePointsを定義します。このアソシエーションは、特定のPolicyEnformencePointによってアクションが強制されているPolicyExecutionPointのセットを定義します。 DirectSexecution協会とは対照的に、この関連付けの濃度は両側の1。すべてのPolicyExecutionPointsには少なくとも1つのPolicyEnformenceMenctopentsが必要ですが、より多くのPolicyEnforforcementPointが必要ですが、より多くのPolicyEnforforforcementPointが必要ですが、PolicyExecutionPointに制御されているさまざまな機能に使用される場合がある場合があります。これにより、PolicyExecutionPointによって送信されたポリシーアビリティを確認できることを確認します（PolicyEnformencePointによって）。ただし、PolicyEnformencePointsは複数のPolicyExecutionPointsを強制することができ、PolicyEnformencePointはPolicyExecutionPointの動作を強制する場合にのみ関連しています。,Common Domain,1,Policy Server ABE
PolicyActionPerformedDetails,PolicyActionPerformedDetails,このクラスはPolicyActionPerformedonアソシエーションのセマンティクスを実装しています。このアソシエーションは、マネージテンティティで実行されるポリシーアビリティのセットを定義します。このアソシエーションは、ポリシー管理プロセスの一部としてマネージテンティリティで実行されるポリシーアビリティのセットを定義します。この関連付けのセマンティクスは、PolicyActionPerFormedDetails Associationクラスによって実装されています。,Common Domain,1,Policy Server ABE
PolicyDecisionPoint,PolicyDecisionPoint,PolicyDecisionPointはPolicyApplicationの一種です。 PolicyEnformencePoints（PEPS）やPolicyExecutionPoints（PXPS）など、そのような決定を要求するそのような決定を要求するそのような決定を要求するそのような決定を要求するそのような決定を要求するそれは、そのような決定を要求するそのような決定を要求するそのような決定を決定します。 PolicyServerには、1つ以上のPolicyDecisionPointが含まれています。 PDPSを使用して、ポリシー対応ネットワーク要素またはPBNMシステムのオペレータからクエリを設定または回答します。クエリの例はRSVPアドミッション要求です。受信側ネットワーク要素によって要求を受け入れるか拒否するために決定を加える必要があります。ネットワーク要素はネットワークの全体的な状態についての考えを持っていないので、それはPDPの要求を行い、RSVP要求が許可されるべきかどうかをPDPに依頼します。したがって、PDPはネットワークと高レベルのプロセスとの間のインターフェースとして機能します。,Common Domain,1,Policy Server ABE
PolicyEnforcementPoint,PolicyEnforcementPoint,PolicyEnformencePointはPolicyApplicationの一種であり、PolicyTargetsのセットで規定されたポリシー・セットが正常に実行されたことを確認するために使用されます。 PolicyEnformencePointは、ポリシーが実行されたデバイスとポリシーの意思決定者（PolicyDecisionPointなど）の間のインタフェースとして機能します。 PolicyEnformencePoints PolicyDecisionPointsから実行するように依頼し、PolicyExecutionPointsによって行われた決定を強制します。 PolicyServerには、1つ以上のPolicyEnformencepentsが含まれています。 PolicyExecutionPointとPolicyEnformencementPointの組み合わせにより、実行アクションが正しく実行されたことを確認するために決定される決定（PolicyExecutionPointによって行われた）を実行する行為を可能にし、望ましい結果が得られました（これらの後者の2つの機能は両方ともPolicyEnforcetmentPointによって実行されます。,Common Domain,1,Policy Server ABE
PolicyExecutionPoint,PolicyExecutionPoint,PolicyExecutionPointは、PolicyTargetsのセットで規定されたポリシー・セットのセットを実行するために使用されるエンティティです。 PolicyExecutionPointとPolicyEnformencePointの組み合わせにより、実行アクションが正しく実行され、希望の結果があったことを確認する行為から分離される決定（PolicyDecisionPointによって行われた）を実行する行為が可能になります。,Common Domain,1,Policy Server ABE
PolicyServer,PolicyServer,PolicyServerは、ポリシーベースの管理システムの基本的な構成要素です。これは、ポリシーを実装するためのコア機能のセットと分散実装内の配布単位の両方を表します。機能に関しては、PolicyServerは、さまざまなPDP、PXPS、PEP、およびその他のアプリケーションの機能を統合することによって製造されるか、または構築されているエンティティです。これらの他のアプリケーションは、PolicyServerを構成するPDP、PXPS、およびPEPのセットを管理および管理するためのロジックを提供します。たとえば、競合の検出と解像度を適用する必要があります。したがって、PolicyServerは、PEP、PXP、およびPDPアプリケーションの機能によって補完されている独自の管理ロジックを含むインテリジェントコンテナに実際にあります。通常は単一のポリシードメインに対応しています。これは厳密に必要ではありませんが、その他の管理ロジックを大幅に複雑にします。,Common Domain,1,Policy Server ABE
PolicyApplicationRole,PolicyApplicationRole,これは、PolicyApplicationsとモデル内のそれらの使用に使用されるさまざまな種類の役割の概念を定義する抽象基本クラスです。これにより、管理対象環境で再生されている役割の点で機能を定義することによって、ポリシーの使用と管理が容易になります。,Common Domain,1,PolicyApp Role ABE
PolicyBrokerRole,PolicyBrokerRole,これは、Policybrokersとモデル内のそれらの使用に使用されるさまざまな種類の役割の概念を定義する具体的な基本クラスです。 PolicyBrokerRoleはPolicyApplicationRoleの一般的な概念を洗練します。具体的には、この基本クラスは、PolicyBrokerに固有の一般的な機能を説明するために使用されます。たとえば、これには、さまざまなポリシードメイン内の異なるPolicyServer間で取引されている機能、およびPolicyServerの機能を制御する機能を紹介し、ネゴシエートする機能が含まれます。,Common Domain,1,PolicyApp Role ABE
PolicyConfigActionRole,PolicyConfigActionRole,これは、管理対象オブジェクトの構成を変更できるプロセスとそのモデルでの使用を制御するプロセスを説明するために使用されるさまざまな種類の役割の概念を定義する具体的な基本クラスです。 PolicyConfigActionRoleはPolicyConfigRoleの一般的な概念を絞り込みます。具体的には、この基本クラスは、管理対象オブジェクトの構成の全部または一部を作成、編集、復元、または削除するために必要なさまざまなプロセスを記述するために使用されます。,Common Domain,1,PolicyApp Role ABE
PolicyConfigDecisionRole,PolicyConfigDecisionRole,これは、構成プロセスを制御するプロセスとモデル内での使用に使用されるさまざまな種類の役割の概念を定義する具体的な基本クラスです。 PolicyConfigDecisionRoleはPolicyConfigRoleの総称概念を絞り込みます。具体的には、この基本クラスは、管理対象オブジェクトの構成の監視、変更、および/または検証を含む決定を要求するために必要なさまざまなプロセスを記述するために使用されます。これらのプロセスは、構成決定を実行する部分として、他のPolicyConfigrolesの1つ以上のインスタンスの使用を調整します。,Common Domain,1,PolicyApp Role ABE
PolicyConfigRole,PolicyConfigRole,これは、構成監視とチェックを説明するために使用されるさまざまな種類の役割の概念を定義する具体的な基本クラスです。 PolicyConfigRoleはPolicyApplicationRoleの一般的な概念を絞り込みます。具体的には、この基本クラスは、管理対象オブジェクトの構成の変更の変更、変更、および検証に必要なさまざまなプロセスを記述するために使用されます。たとえば、これには、検査のための構成を取得する機能、ならびにその構成への変更を構築、承認、および展開することができます。,Common Domain,1,PolicyApp Role ABE
PolicyConfigValidationRole,PolicyConfigValidationRole,これは、構成検証プロセスを制御するプロセス、およびモデル内のそれらの使用に使用されるさまざまな種類の役割の概念を定義する具体的な基本クラスです。 PolicyConfigValidationRoleはPolicyConfigRoleの一般的な概念を絞り込みます。具体的には、この基本クラスは、管理対象オブジェクトの構成に加えられた変更を検証するために必要なさまざまなプロセスを記述するために使用されます。,Common Domain,1,PolicyApp Role ABE
PolicyServerRole,PolicyServerRole,これは、PolicyServersとモデル内のそれらの使用に使用されるさまざまな種類の役割の概念を定義する具体的な基本クラスです。 PolicyServerRoleはPolicyApplicationRoleの一般的な概念を洗練します。具体的には、この基本クラスは、PolicyServerに固有の一般的な機能を説明するために使用されます。たとえば、これには、さまざまな種類の機能を説明する機能（決定、構成変更など）とそれらの機能を呼び出すことができます。競合検出などの他の機能も、ローカルレベルまたはグローバルレベルで実行することができます。,Common Domain,1,PolicyApp Role ABE
ContainedPolicySetsDetail,ContainedPolicySetsDetail,このクラスは、ContronePolicySets集計のセマンティクスを表します。このポリシーセットのグループ化を優先して有効にする追加のセマンティクスを提供しているため、他のPolicylulesやPolicyGroupsとの相互作用が可能です。この集計の各オブジェクトは、まったく同じ決定戦略を持たなければならないことに注意してください。この集計は、PolicySetオブジェクトのグループを形成するために個別のPolicySetオブジェクトを集めるために使用されます。そのようなグループは同じDecisionStrategyを共有しなければなりません。,Common Domain,1,Policy Framework ABE
Policy,Policy,これは抽象基本クラスであり、ポリシーモデルのルートです。そのため、すべてのポリシーサブクラスが使用して参加する一般的な属性、メソッド、および関係を定義します。,Common Domain,1,Policy Framework ABE
PolicyAppliesToDetails,PolicyAppliesToDetails,これは、PolicyDomainでこのポリシー情報が適用されるPolicyDomainにあるマネージドエンティティを明示的に定義するアソシエーションクラスです。このアソシエーションは、特定のPolicyDomainにあるポリシーのセットを定義します。このシングルアソシエーションはポリシーとそのサブクラスをPolicyDomainにリンクします。 PolicyApplicationsは、ScopespolicyApplication集計を介してPolicyDomainに関連しています。したがって、PolicyServer、PDP、PEP、およびPXPなどのPolicyApplicationの異なるサブクラスは、異なるポリシーと同じPolicyDomainに配置できます。,Common Domain,1,Policy Framework ABE
PolicyDomain,PolicyDomain,PolicyDomainは、一連のポリシーを使用して調整された方法で管理されているエンティティとサービスの集まりです。ポリシーは、有限状態機械などの一般的な方法論に従って、サービスとエンティティのセットを制御するために使用されます。,Common Domain,1,Policy Framework ABE
PolicyGroup,PolicyGroup,このクラスは一般化された集約コンテナです。これにより、Policyrulesおよび/またはPolicyGroupsを単一のコンテナで集約できます。 PolicyGroupsに他のPolicyGroupsが含まれていると、PolicyGroupのポリシーグループの縮退ケースを含むループは許可されません。,Common Domain,1,Policy Framework ABE
PolicyGroupExecutionDetails,PolicyGroupExecutionDetails,これは、PolicyGroupに適用されているPolicyEventSetに関連付けられているセマンティクスを定義する関連クラスです。具体的には、PolicyGroupのPolicyGroup内のコンポーネントが渡されることができるようにするために、その実行ファイル属性を介してコントロールできます。このアソシエーションは、PolicyGroup内のPolicyrulesの実行を制御するPolicySetを定義します。これは、このイベントセットを受信して​​PolicyGroup内のエレメントのフィルタ処理されたサブセットを実行できるようにするためのアソシエーションクラスとして実装されています。,Common Domain,1,Policy Framework ABE
PolicyRule,PolicyRule,これは、ポリシールールを形成する「Event-Condition-Passaction-Failaction」セマンティクスを実現するための具体的な基本クラスです。この規則のセマンティクスは、イベントが発生したときにルールが評価されることです。条件句が満たされると、asp-action節が実行されます（それ以外の場合は、失敗訂正句が実行されます）。政治物は政治物の中に入れ子になることがあります。これは、ネットワーキング（例えば、帯域幅割り当て）でしばしば必要です。ただし、それらの実行セマンティクスは、ポリシーグループがPolicyRuleによって含まれている場合とは異なります。,Common Domain,1,Policy Framework ABE
PolicyRuleBase,PolicyRuleBase,これは、ポリシールールを形成する「Event-Condition-Passaction-Failaction」セマンティクスを実現するための具体的な基本クラスです。この規則のセマンティクスは、イベントが発生したときにルールが評価されることです。条件句が満たされると、asp-action節が実行されます（それ以外の場合は、失敗訂正句が実行されます）。政治物は政治物の中に入れ子になることがあります。これは、ネットワーキング（例えば、帯域幅割り当て）でしばしば必要です。,Common Domain,1,Policy Framework ABE
PolicySet,PolicySet,これは2種類のコレクションクラスを定義するための抽象クラスです。 PolicyRuleはPolicyEvents、PolicySconditions、およびPolicyActionを収集しますが、PolicyGroupはPolicyrulesとPolicyGroupsを収集します。この配置の2つの重要で強力な機能は、ポリシーセットが共通の決定戦略と、ポリシーグループとそれを継承する政策によって使用される一般的な政治的なセットを定義することです。,Common Domain,1,Policy Framework ABE
PolicyActionSpec,PolicyActionSpec,これは、Policymoctionエンティティの不変特性（属性、メソッド、制約、および関係）を定義するために使用される具体的な基本クラスです。,Common Domain,1,Policy Framework Spec ABE
PolicyConditionSpec,PolicyConditionSpec,これは、PolicyConditionエンティティの不変特性（属性、メソッド、制約、および関係）を定義するために使用される具体的な基本クラスです。,Common Domain,1,Policy Framework Spec ABE
PolicyEventSpec,PolicyEventSpec,これは、PolicyEventの不変特性と動作（属性、メソッド、制約、および関係）を定義するために使用される抽象基本クラスです。,Common Domain,1,Policy Framework Spec ABE
PolicyEventSpecAtomic,PolicyEventSpecAtomic,これは、PolicyEventatoomicエンティティの不変特性と動作（属性、メソッド、制約、および関係）を定義するために使用される具体的な基本クラスです。 PolicyEventSpecaticエンティティは、単一の（すなわち、アトミック）PolicyEventsの不変特性と動作を定義するスタンドアロン仕様です。,Common Domain,1,Policy Framework Spec ABE
PolicyEventSpecComposite,PolicyEventSpecComposite,これは、PolicyEventCompositeエンティティの不変特性と動作（属性、メソッド、制約、および関係）を定義するために使用される具体的な基本クラスです。 PolicyEventSpecコンポジットエンティティは、関連するポリシーエフェケーションのグループの不変特性と動作を定義する仕様です。これらのPolicyEventsは、PolicyEventatoMicおよび/またはPolicyEventCompositeエンティティにすることができます。 PolicyEventSpecCompositeエンティティによって表されるインスタンスは、名前付き管理オブジェクトです。,Common Domain,1,Policy Framework Spec ABE
PolicyEventSpecType,PolicyEventSpecType,PolicyEventSpectypeクラスはPolicyEventSpecsの一般的なカテゴリを定義します。 PolicyEventSpectypeは、同じ動作やその他のセマンティクスを共有する特定のPolicyEventSpecのセットをグループ化するのに役立ちます。この結果の1つの結果は、グループ化されて上位レベルのPolicyEventSpecを形成するためにグループ化できる関連PolicyEventSpecのセットをより効率的に定義できます。,Common Domain,1,Policy Framework Spec ABE
PolicyRuleSpec,PolicyRuleSpec,これは、PolicyLuleエンティティの不変特性（属性、メソッド、制約、および関係）を定義するために使用される具体的な基本クラスです。,Common Domain,1,Policy Framework Spec ABE
PolicySetSpec,PolicySetSpec,これは、PolicySetエンティティの不変特性（属性、メソッド、制約、および関係）を定義するために使用される抽象基本クラスです。 PolicyLaulespecによってさらに洗練されています。,Common Domain,1,Policy Framework Spec ABE
PolicyStatementSpec,PolicyStatementSpec,これは、PolicyStatementエンティティの不変特性（属性、メソッド、制約、および関係）を定義するために使用される具体的な基本クラスです。,Common Domain,1,Policy Framework Spec ABE
ResourceManagementPolicy,ResourceManagementPolicy,ResourceManagementPolicyクラスは、リソースのさまざまな側面が管理され維持される方法を定義するために使用される特定のポリシーを定義します。たとえば、リソースは、さまざまな機器などの複数の構成部分から構成されているとします。これらの機器の1つは、その構成への変更を承認するために複数のPartyRolesを必要とするかもしれませんが、別の機器はその構成を変更するための承認を必要としないかもしれません。,Common Domain,1,Policy Management ABE
ServiceManagementPolicy,ServiceManagementPolicy,ServiceManagementPolicyクラスは、サービスのさまざまな側面が管理され維持される方法を定義するために使用される特定のポリシーを定義します。たとえば、サービスが複数のサブサービスから構成されているとします。これらのサブサービスの1つは、その構成への変更を承認するために複数のPartyRolesを必要とするかもしれませんが、別のサブサービスはその構成を変更するための承認を必要としないかもしれません。,Common Domain,1,Policy Management ABE
ContainedPolicyActionDetails,ContainedPolicyActionDetails,これは、ContainedPolicyActions集約に必要なセマンティクスを実装するクラスです。この集計は2つの異なる目的で使用されます。まず、PolicyAction句を形成するために個別のポリシーアビリティを集めるために使用されます。この使用法では、個々のPolicyActionatoMicオブジェクトのセットはPolicyActionCompositeオブジェクトによって集約されます。 2回目の使用は、複合保護率を形成することです。この場合、PolicyActionatoMicオブジェクトはPolicyActionatoMicおよび/またはPolicyActionCompositeオブジェクトを集約します。前者は単純なネストされたポリシー決定を提供しますが、後者は上位レベルのアクションに依存するサブアクションをグループ化するための構造を提供します。,Common Domain,1,Policy Action ABE
PolicyAction,PolicyAction,これは、PolicyRuleのAction句を形成する方法を表す抽象基本クラスです。これは、次の形式のPolicyStatementの単一の発生からなります。{変数、演算子、値}ポリシーアクションには、「変数の設定値」のセマンティクスがあります。アクションには2種類のアクションがあります。,Common Domain,1,Policy Action ABE
PolicyActionAtomic,PolicyActionAtomic,これはすべての単純なポリシーアビアションの基本クラスです。単純なポリシーアクションは単一のブール句で構成されており、これは単一のアクションを実行するために使用されます。これは警告の単一の発生で構成されています。これは次の形式です。 PolicyValueへのPolicyVariableこれはPolicyActionVendorとは明らかに異なります。これはPolicyStatementを使用しません。 PolicyActionatoMicオブジェクトを使用して、より複雑なアクション構造を形成することもできます。 PolicyActionCompositeオブジェクトを使用して、PolicyActionatoMicオブジェクトのグループを含めることができます。このグループ化により、複数のPolicyActionatoMicオブジェクトをグループとして実行できます。あるいは、PolicyActionatoMicオブジェクトは、複合ポリシーアクションのセマンティクスを提供するために、1つまたは複数のPolicyActionatoMicオブジェクト（および必要に応じてPolicyActionCompositeグループ）を含めることができます。いずれの場合も、集約はContainedPolyactions集約を使用して行われます。,Common Domain,1,Policy Action ABE
PolicyActionComposite,PolicyActionComposite,PolicyActionCompositeクラスは、PolicyActionAtomic、PolicyActionVendor、またはPolicyActionCompositeクラスを配置するための一般的なコンテナーとして機能するための基本クラスです。最初の2つは、このコンテナグループがこのコンテナグループになるアクションを提供しますが、後者はポリシーアビリティの実行を順序付けるための階層を確立します。このコンテナには、簡単なものと複雑なポリシーアティソンスを配置できます。 PolicyActionAtomicオブジェクトとPolicyActionVendorオブジェクトは、ContainedPolicyActionsアソシエーションを使用してこのオブジェクトにリンクされています。,Common Domain,1,Policy Action ABE
PolicyActionRuleDetails,PolicyActionRuleDetails,これは、PolicyActionInpolicyLyLule集計に必要なセマンティクスを実装するクラスです。このアグリゲーションは、このPolicyLuleに含まれているポリシーアビリティのセットを定義します。,Common Domain,1,Policy Action ABE
PolicyActionVendor,PolicyActionVendor,PolicyActionVendorクラスは、このモデルで指定されている属性でモデル化されていないポリシーアビリティを表す一般的な拡張メカニズムを提供する具体的な基本クラスです。このクラスは、ベンダー固有の条件のコンテンツとフォーマットを定義するための2つのプロパティ（制約と制約符号化）を使用します。その3番目のプロパティ（ActionResponse）は、このオブジェクトをPolicyLLUleオブジェクト内の他のPolicyActionオブジェクトと一緒に配置できるようにすることができます。標準化された拡張機能はこのクラスを使用することは期待されていません。,Common Domain,1,Policy Action ABE
ContainedPolicyConditionDetails,ContainedPolicyConditionDetails,これはPolicyConditionInpolicyCondition集計に必要なセマンティクスを実装するクラスです。このアグリゲーションは、このPolicyConditionに含まれているPolicySconditionsのセットを定義します。 ContainedPolicyConditionDetailsクラスとPolicyConditionRuleDetailsクラスは概念的に同じ属性を持ちます。これは、両方とも条件式を形成するためのセマンティクスを提供するためです。違いは、政治クラスに対するそれらの配置にあります。つまり、ContainedPolicyConditionDetailsクラスは、条件句内の個々の式を組み合わせるために使用されますが、PolicyConditionRuleDetailsクラスはPolicyLuleに完了した条件句がどのように表示されるかを説明するために使用されます。これらの属性は、この補遺のデータ辞書セクションに記載されています。この集合は2つの異なる目的で使用されます。まず、PolicyCondition句を形成するために、離散ポリシー調査を集めるために使用されます。この使用法では、個々のPolicyConditionatoMicオブジェクトのセットはPolicyConditionCompositeオブジェクトによって集計されます。 2回目の使用は、複合ポリシー調査を形成することです。この場合、PolicyConditionatoMicオブジェクトはPolicyConditionatoMicおよび/またはPolicyConditionCompositeオブジェクトを集約します。前者は単純なネストされたポリシー調査を提供しますが、後者は上位レベルの条件に依存するサブ条件をグループ化するための構造を提供します。,Common Domain,1,Policy Condition ABE
PolicyCondition,PolicyCondition,これは、PolicyLuleの条件句を形成する方法を表す抽象基本クラスです。このクラスは、ルール固有のポリシー条件または再利用可能なポリシー条件を表すために使用できます。ポリシー条件は次の形式です。{変数、演算子、値}演算子は通常一致演算子であるが、オペレータの別のタイプ（例えば比較）である可能性がある。これにより、「条件が真（またはfalse）の場合」のセマンティクスが得られます。 PolicySconditionのサブクラスは、再帰的集計とともに、同じ構造でサポートされるシンプルで複合（ネストされた）PolicyConditionsを有効にします。,Common Domain,1,Policy Condition ABE
PolicyConditionAtomic,PolicyConditionAtomic,これはすべての単純なポリシー条件の基本クラスです。単純なポリシー条件は、単一の状態をテストするために使用される単一のブール句で構成されています。これは、{変数、演算子、value}である警告の単一の発生で構成されています。{変数、演算子、値}このデザインはPolicyStatementに依存しています。したがって、すべてが条件句に対して正規化されているので、PolicySconditionatoMicのサブクラスは必要ありません。代わりに、適切な警告クラスのサブクラスが提供されています。複合ポリシー条件は、上位レベルのポリシー調査内に含まれている1つ以上のポリシー調査で構成されています。必要に応じて、これらはオプションでPolicyConditionCompositeオブジェクトによってグループ化できます。,Common Domain,1,Policy Condition ABE
PolicyConditionComposite,PolicyConditionComposite,PolicyConitionCompositeクラスはインテリジェントなコンテナになるように設計されています。 PolicyConditionCompositeクラスは、すべての複雑なポリシー条件の基本クラスです。複雑なポリシー条件は、PolicyConditionatoMicおよび/またはPolicyConditionCompositeオブジェクトの集計で構成されており、それは次に複雑なブールステートメントを形成します。そのようなオブジェクトがまだ単一のブール値または誤った値に評価されることに注意することが重要です。概念的には、これは、評価される下位ポリシー調査のネストまたはグループのいずれかの全体的なコンテキストを提供する1つのPolicySconditionからなるスタンドアロンオブジェクトです。,Common Domain,1,Policy Condition ABE
PolicyConditionRuleDetails,PolicyConditionRuleDetails,これはPolicyConditionInpolicyLylule集計に必要なセマンティクスを実装するクラスです。このアグリゲーションは、このPolicyLuleに含まれているPolicySconditionsのセットを定義します。 ContainedPolicyConditionDetailsクラスとPolicyConditionRuleDetailsクラスは概念的に同じ属性を持ちます。これは、両方とも条件式を形成するためのセマンティクスを提供するためです。違いは、政治クラスに対するそれらの配置にあります。つまり、ContainedPolicyConditionDetailsクラスは、条件句内の個々の式を組み合わせるために使用されますが、PolicyConditionRuleDetailsクラスはPolicyLuleに完了した条件句がどのように表示されるかを説明するために使用されます。これらの属性は、この補遺のデータ辞書セクションに記載されています。,Common Domain,1,Policy Condition ABE
EventEmitDetails,EventEmitDetails,このクラスには、このPolicyEventSetに制約が適用される場合は、EXITSアソシエーションによって使用されるOCL式が含まれています。このイベントの種類を識別するのに役立つ追加のセマンティクスも含まれています。,Common Domain,1,Policy Event ABE
EventTriggerDetails,EventTriggerDetails,これは、ISTRIGGEREDBY集計に必要なセマンティクスを実装するクラスです。このアグリゲーションは、このPolicylleの評価をトリガするために使用できるイベントのセットを定義します。,Common Domain,1,Policy Event ABE
PolicyEvent,PolicyEvent,このクラスは、EventDetails AggregationクラスのEventConstraint属性に従って、PolicyEventsの単一のPolicyEventまたはPolicyEventsの集約を表します。その後、このセットのPolicyEventsは、条件句の評価を引き起こすために1つ以上の政策を提示します。これにより、ポリシーサーバなどの外部アプリケーションが、ポリシリュールの評価をトリガするために使用されているイベントのセットを動的に調整することができます。,Common Domain,1,Policy Event ABE
PolicyEventAtomic,PolicyEventAtomic,これは単一のアトミックイベントの発生を表す基本クラスです。これは、PolicyRuleの条件句の評価をトリガーするために使用されます。,Common Domain,1,Policy Event ABE
PolicyEventBase,PolicyEventBase,このクラスは、EventDetails AggregationクラスのEventConstraint属性に従って制約されたPolicyEventsの集約を表します。その後、このセットのPolicyEventsは、条件句の評価を引き起こすために1つ以上の政策を提示します。これにより、ポリシーサーバなどの外部アプリケーションが、ポリシリュールの評価をトリガするために使用されているイベントのセットを動的に調整することができます。,Common Domain,1,Policy Event ABE
PolicyEventComposite,PolicyEventComposite,これは、複合イベントの発生を表す基本クラスです。複合イベントは、PolicyEventatoMicおよび/またはPolicyEventコンポジットエンティティのセットで構成されているイベントです。 PolicyEventatoMicのように、PolicyEventCompositeを使用して、政策の条件句の評価を引き起こすこともできます。,Common Domain,1,Policy Event ABE
OperatorConstraintDetails,OperatorConstraintDetails,これは、この特定のPolicyStatementでどの演算子を使用できるかを定義するために使用されるOCL式を含むアソシエーションクラスです。このアソシエーションは、PolicyStatement内の演算子の種類とPolicyStatementの変数の間に存在する制約を定義します。たとえば、PolicyVariableの種類がIPProtocolvariableである場合は、リレーショナルまたはファジー演算子が使用されていることを意味しません。一方、PolicyVariableの種類がIPv4である場合は、IPv4Variableもホスト名になる可能性があるため、ファジィ演算子または文字列マッチング演算子を使用することを理解することができます。,Common Domain,1,Policy Statement ABE
PolicyOperator,PolicyOperator,これは、警告内にさまざまな種類の演算子をモデル化するための具体的なクラスです。政策選択で使用されるオペレータの種類を制限することによって、その政策決定の意味論を効果的に制限することができる。,Common Domain,1,Policy Statement ABE
PolicyStatement,PolicyStatement,このクラスは、PolicyConditionクラスとPolicyActionクラスの両方で使用されるTriplet {変数、演算子、値}をモデル化します。セマンティクスは、それぞれの場合で使用されることが許可されている演算子の種類に反映されていることに注意してください。条件については、「変数に関連する」という意味は、「関連する」は通常一致演算子であるが、他の適用可能な演算子（例えば比較演算子）でもあり得る。アクションの場合は、「変数を設定する」のセマンティクスが必要です。ここでは、許可されている唯一の演算子が設定演算子です。これらの意味は両方ともOCLを使用して実施されています。 PolicySconditionsとProSovalicsionsの作成に同じ基本フォームを使用する機能は、そのようなステートメントを自動的に生成することを可能にすることによって、ポリシー管理システムの設計と実装を大幅に単純化します。,Common Domain,1,Policy Statement ABE
BitStringValue,BitStringValue,このクラスは、単一または一連のビット文字列値を表すために使用されます。ビット文字列は、個々の文字が「0」または「1」の値を持つストリングとして定義されています。他の値は許可されていません。,Common Domain,1,Policy Value ABE
BooleanValue,BooleanValue,このクラスは、ブール値（true / false）値を表すために使用されます。,Common Domain,1,Policy Value ABE
IPAddressValue,IPAddressValue,このクラスは、IPv4アドレス、IPv6アドレス、IPv4アドレスの範囲、IPv6アドレスの範囲、IPv6アドレスの範囲、およびポリシー状態で一致するホスト名のリストを提供するために使用されます。各文字列の形式は、IPv4アドレスのABNF定義に従って指定されています。ホスト名が別の有効なIPアドレスと一致する場合、一致はホスト名を有効なIPv4またはIPv6アドレスに解決することによって行われます。ホスト名を互いに一致させるように、（同じタイプの）互いに対して一致するように、文字列比較を使用して行われます。 IPv6アドレスとの間でIPv4アドレスを一致させると失敗します。,Common Domain,1,Policy Value ABE
