ID,NAME,DESCRIPTION,DOMAIN,LEVEL,PARENT
PerformanceSpecificationInterval.name,name,"A word, term, or phrase by which the PerformanceSpecificationInterval is known and distinguished from other PerformanceSpecificationIntervals.",,0,PerformanceSpecificationInterval
PerformanceSpecificationInterval.validFor,validFor,The period of time for which a PerformanceSpecificationInterrval is applicable.,,0,PerformanceSpecificationInterval
PerformanceAlarmSpecification.perfAlamSpecSeverity,perfAlamSpecSeverity,A value for the PerceivedSeverity attribute as part of a threshold crossing alarm definition.,,0,PerformanceAlarmSpecification
PerformanceAlarmSpecification.perfAlarmSpecAdditionalText,perfAlarmSpecAdditionalText,A value for the AdditionalText attribute as part of a threshold crossing alarm definition.,,0,PerformanceAlarmSpecification
PerformanceAlarmSpecification.perfAlarmSpecAlarmType,perfAlarmSpecAlarmType,A value for the AlarmType attribute as part of a threshold crossing alarm definition.,,0,PerformanceAlarmSpecification
PerformanceAlarmSpecification.perfAlarmSpecProbableCause,perfAlarmSpecProbableCause,A value for the ProbableCause attribute as part of a threshold crossing alarm definition.,,0,PerformanceAlarmSpecification
PerformanceAlarmSpecification.perfAlarmSpecSpecificProblem,perfAlarmSpecSpecificProblem,A value for the SpecificProblem attribute as part of a threshold crossing alarm definition.,,0,PerformanceAlarmSpecification
PerformanceAlarmSpecification.perfAlarmThresholdCrossingDescription,perfAlarmThresholdCrossingDescription,A specific description of the threshold crossing (intended to be populated e under the alarm under CrossedThreshold structure).,,0,PerformanceAlarmSpecification
PerformanceApplicability.(un)applicableCode,(un)applicableCode,,,0,PerformanceApplicability
PerformanceApplicability.(un)applicableDays,(un)applicableDays,"A day or days representing applicability or un-applicability. For example 2, 3 represent Monday and Tuesday.",,0,PerformanceApplicability
PerformanceApplicability.(un)applicableDuring,(un)applicableDuring,,,0,PerformanceApplicability
PerformanceApplicability.ID,ID,A unique identifier for the PerformanceApplicability.,,0,PerformanceApplicability
PerformanceApplicability.description,description,,,0,PerformanceApplicability
PerformanceApplicability.name,name,"A word, term, or phrase by which an applicability is known and distinguished from other PerformanceApplicabilities.",,0,PerformanceApplicability
PerformanceApplicability.validFor,validFor,The period of time during which the applicability is in force.,,0,PerformanceApplicability
PerformanceConsequence.ID,ID,A unique identifier for the PerformanceConsequence.,,0,PerformanceConsequence
PerformanceConsequence.description,description,A narrative that explains in detail what the PerforrmanceConsequence is.,,0,PerformanceConsequence
PerformanceConsequence.name,name,"A word, term, or phrase by which a PerformanceConsequence is known and distinguished from other PerformanceConsequences.",,0,PerformanceConsequence
PerformanceConsequence.prescribedAction,prescribedAction,Recommended remedy for a violated Performance threshold.,,0,PerformanceConsequence
PerformanceConsequence.validFor,validFor,The period for which a PerformanceConsequence applies.,,0,PerformanceConsequence
PerformanceThreshold.ID,ID,A unique identifier for the Performance Threshold.,,0,PerformanceThreshold
PerformanceThreshold.description,description,A narrative that explains in detail what the Performance threshold is.,,0,PerformanceThreshold
PerformanceThreshold.name,name,"A word, term, or phrase by which a Performance threshold is known and distinguished from other thresholds.",,0,PerformanceThreshold
PerformanceThreshold.thresholdType,thresholdType,"A threshold can have one of two possible types:  LogicDefinition-an actual definition of a threshold logic, PreDefined-a pre-defined logic as agreed between a PM consumer and a PM producer.",,0,PerformanceThreshold
PerformanceThreshold.validFor,validFor,The period of time during which the Performance threshold is applicable.,,0,PerformanceThreshold
PerformanceThresholdApplicability.validFor,validFor,The period of time during which the PerformanceThresholdApplicability is valid.,,0,PerformanceThresholdApplicability
PerformanceThresholdApplicabilityConsequence.validFor,validFor,The period of time during which the PerformanceThresholdApplicablity Consequence is valid.,,0,PerformanceThresholdApplicabilityConsequence
PerformanceThresholdRule.thresholdRuleCondition,thresholdRuleCondition,"A threshold may have two possible values: ""Raise"" - a threshold was crossed or ""Clear"" - a threshold ceased crossing.",,0,PerformanceThresholdRule
PerformanceThresholdRule.thresholdRuleSeverity,thresholdRuleSeverity,A threshold can be generated in different severity levels. A crossing for each level may require a different condition and possibly trigger a different consequence. The supported severity levels are equivalent to the possible severity level of alarms.,,0,PerformanceThresholdRule
PerformanceThresholdRuleDefinition.conformanceComparatorLower,conformanceComparatorLower,An operator that when applied on a value specifies whether a threshold is crossed or ceased to be crossed. This operator is used to compare with the conformanceTargetLower.,,0,PerformanceThresholdRuleDefinition
PerformanceThresholdRuleDefinition.conformanceComparatorUpper,conformanceComparatorUpper,An operator that when applied on a value specifies whether a threshold is crossed or ceased to be crossed. This operator is used to compare with the conformanceTargetUpper.,,0,PerformanceThresholdRuleDefinition
PerformanceThresholdRuleDefinition.conformancePeriod,conformancePeriod,An interval of time during which the conformanceTarget must be measured.,,0,PerformanceThresholdRuleDefinition
PerformanceThresholdRuleDefinition.conformanceTargetLower,conformanceTargetLower,A value used to determine if the threshold is crossed or ceases to be crossed. It represents the Lower limit. The value should be less than the conformanceTargetUpper. The conformance comparators should also be logically defined so as to not lead to a logically impossible condition.,,0,PerformanceThresholdRuleDefinition
PerformanceThresholdRuleDefinition.conformanceTargetUpper,conformanceTargetUpper,A value used to determine if the threshold is crossed or ceases to be crossed. It represents the Upper limit. The value should be greater than the conformanceTargetLower. The conformance comparators should also be logically defined so as to not lead to a logically impossible condition.,,0,PerformanceThresholdRuleDefinition
PerformanceThresholdRuleDefinition.gracePeriods,gracePeriods,The number of allowed crossing occurrences in reference to the conformancePeriod without a Performance threshold Consequence being initiated.,,0,PerformanceThresholdRuleDefinition
PerformanceThresholdRuleDefinition.thresholdTarget,thresholdTarget,A percent that is used to specify when a warning should be used that indicates a Performance threshold is in danger of being crossed.,,0,PerformanceThresholdRuleDefinition
PerformanceThresholdRuleDefinition.tolerancePeriod,tolerancePeriod,An interval of time over which the toleranceTarget is acceptable before a Performance threshold Consequence is initiated.,,0,PerformanceThresholdRuleDefinition
PerformanceThresholdRuleDefinition.toleranceTarget,toleranceTarget,A percent that specifies the allowable variation of a conformanceTarget.,,0,PerformanceThresholdRuleDefinition
PerformanceThresholdRulePreDefinedParam.thresholdParams,thresholdParams,A name-value pair representing a predefined threshold parameters.,,0,PerformanceThresholdRulePreDefinedParam
BrokerCoordinationDetails.brokerCommMethod,brokerCommMethod,This is an enumerated integer that defines the communication method used between the PolicyBroker and the PolicyServers that it coordinates the actions of. Values include: 0: Not yet established 1: Telnet 2: COPS 3: Proprietary Protocol,,0,BrokerCoordinationDetails
BrokerCoordinationDetails.brokerCoordinationTimePeriod,brokerCoordinationTimePeriod,This attribute defines the start and end times (in the form of time stamps) in which this PolicyBroker has the authority to coordinate the actions of this PolicyServer.,,0,BrokerCoordinationDetails
DecisionRequestedDetails.pdpCommMethod,pdpCommMethod,This is an enumerated integer that defines the communication method used between this ManagedEntity and this PolicyDecisionPoint. Values include: 0: Not yet established 1: Telnet 2: COPS 3: Proprietary Protocol,,0,DecisionRequestedDetails
DecisionRequestedDetails.pdpRequestTimePeriod,pdpRequestTimePeriod,This attribute defines the start and end times (in the form of time stamps) in which this ManagedEntity can request decisions of this PolicyDecisionPoint.,,0,DecisionRequestedDetails
PEPDirectionDetails.pepCommMethod,pepCommMethod,This is an enumerated integer that defines the communication method used between this PolicyDecisionPoint and this PolicyEnforcementPoint. Values include: 0: Not yet established 1: Telnet 2: COPS 3: Proprietary Protocol,,0,PEPDirectionDetails
PEPDirectionDetails.pepRequestTimePeriod,pepRequestTimePeriod,This attribute defines the start and end times (in the form of time stamps) in which this PolicyDecisionPoint is allowed to manage this set of PolicyEnforcementPoints.,,0,PEPDirectionDetails
PXPDirectionDetails.pxpCommMethod,pxpCommMethod,This is an enumerated integer that defines the communication method used between this PolicyDecisionPoint and this PolicyExecutionPoint. Values include: 0: Not yet established 1: Telnet 2: COPS 3: Proprietary Protocol,,0,PXPDirectionDetails
PXPDirectionDetails.pxpRequestTimePeriod,pxpRequestTimePeriod,This attribute defines the start and end times (in the form of time stamps) in which this PolicyDecisionPoint is allowed to manage this set of PolicyExecutionPoints.,,0,PXPDirectionDetails
PXPEnforcementDetails.pxpEnforcementCommMethod,pxpEnforcementCommMethod,This is an enumerated integer that defines the communication method used between this PolicyExecutionPoint and this PolicyEnforcementPoint. Values include: 0: Not yet established 1: Telnet 2: COPS 3: Proprietary Protocol,,0,PXPEnforcementDetails
PXPEnforcementDetails.pxpEnforcementRequestTimePeriod,pxpEnforcementRequestTimePeriod,This attribute defines the start and end times (in the form of time stamps) in which this PolicyEnforcementPoint must enforce the actions taken by this PolicyExecutionPoint.,,0,PXPEnforcementDetails
PolicyActionPerformedDetails.pxpActionCommMethod,pxpActionCommMethod,This is an enumerated integer that defines the communication method used between this ManagedEntity and this PolicyExecutionPoint. Values include: 0: Not yet established 1: Telnet 2: COPS 3: Proprietary Protocol,,0,PolicyActionPerformedDetails
PolicyActionPerformedDetails.pxpAllowedActionTimePeriod,pxpAllowedActionTimePeriod,This attribute defines the start and end times (in the form of time stamps) in which this PolicyExecutionPoint can perform actions on this ManagedEntity.,,0,PolicyActionPerformedDetails
ContainedPolicySetsDetail.enabled,enabled,"This is an enumerated integer. If its value is 1 (which means enabled), then this signifies that this object is enabled for evaluation. If its value is 3 (which means that it is enabled for debugging), then this rule can be used in test or debug scenarios. If its value is 2, then this object is disabled and cannot be used or evaluated. Note that this object still might end up being disabled, even if this attribute is TRUE. For example, an associated PolicyTimePeriodCondition might evaluate to FALSE, effectively disabling this object. That's why the phrasing said ""enabled for evaluation"" instead of ""enabled for use"". Values include: 0: Unknown 1: Enabled for evaluation 2: Disabled for use 3: Enabled for debugging",,0,ContainedPolicySetsDetail
ContainedPolicySetsDetail.priority,priority,"This attribute is a non-negative integer that is used to prioritize PolicyRules among each other, and/or PolicyGroups that are contained within a PolicyRule. Larger integer values indicate higher priority Priorities apply to PolicySets (e.g., PolicyGroups and PolicyRules) and are to be used at the same level of scoping. That is, if a PolicyGroup contains n PolicyGroups or PolicyRules, the priority of the outermost (or parent) PolicyGroup can be compared with either stand-alone PolicyRules or PolicyGroups (at that same level of nesting). The default setting of this attribute is zero. Prioritization among policy rules provides a basic mechanism for resolving policy conflicts.",,0,ContainedPolicySetsDetail
PolicyAppliesToDetails.operatorAccess,operatorAccess,This attribute defines the access privileges that a user (human or otherwise) has when performing various operations on a ManagedEntity residing in a specific PolicyDomain.,,0,PolicyAppliesToDetails
PolicyAppliesToDetails.resourceAccess,resourceAccess,This attribute defines the access privileges that the resource has. This may restrict the performance of operations that a user (human or otherwise) has access to when performing various operations on a ManagedEntity residing in a specific PolicyDomain.,,0,PolicyAppliesToDetails
PolicyGroupExecutionDetails.executionConstraints,executionConstraints,This attribute is a string that contains the specific OCL expression to constrain how a given set of PolicyEvents are distributed to a particular PolicyGroup. Defining this as an attribute enables external applications to populate this constraint.,,0,PolicyGroupExecutionDetails
PolicyGroupExecutionDetails.executionEndTime,executionEndTime,"This defines an end time by which the PolicyEventSet should be executed. If it isn't executed by this time, then the action specified in the ExecutionFailure event of this object should be executed.",,0,PolicyGroupExecutionDetails
PolicyGroupExecutionDetails.executionFilter,executionFilter,"The ExecutionFilter attribute contains an OCL expression that defines which components in the PolicyGroup this PolicyEventSet will be passed to, so it can be evaluated. It is expected that this attribute is populated by an external application that knows what policy elements are contained in a particular PolicyGroup.",,0,PolicyGroupExecutionDetails
PolicyGroupExecutionDetails.executionStartTime,executionStartTime,This defines when the PolicyEventSet should be executed.,,0,PolicyGroupExecutionDetails
ResourceManagementPolicy.resourcePolicyValidFor,resourcePolicyValidFor,This attribute defines a period of time that this particular ResourcePolicy is valid for. A TimePeriod is a complex datatype that contains both a starting and ending time.,,0,ResourceManagementPolicy
ServiceManagementPolicy.servicePolicyValidFor,servicePolicyValidFor,This attribute defines a period of time that this particular ServicePolicy is valid for. A TimePeriod is a complex datatype that contains both a starting and ending time.,,0,ServiceManagementPolicy
ContainedPolicyActionDetails.containedActionOrder,containedActionOrder,"This is an unsigned integer attribute that defines the relative position of this action in relation to the overall sequence of actions that are associated with a given PolicyAction. Smaller integers indicate earlier positions in the sequence. The value ""0"" has the special semantics of ""don't care"". This value is not unique. Thus, if two or more attributes have the same value, they may be performed in any order, but they must all be performed at the appropriate place in the overall sequence.",,0,ContainedPolicyActionDetails
PolicyActionComposite.actionExecutionStrategy,actionExecutionStrategy,"This is an enumerated integer that defines the execution strategy to be used upon the sequenced actions aggregated by this PolicyActionComposite object. Defined execution strategies include: 0: Unknown 1: Do Until Success 2: Do All 3: Do Until Failure 4: Do All Without Failure or Do Nothing ""Do Until Success"" means that actions should be executed according to their predefined order, until successful execution of a single action. At that point, the process should stop (even if there are additional actions that could be executed). ""Do All"" means that all actions should be executed that are part of the set, according to their predefined order. This should continue, even if one or more of the actions fails. ""Do Until Failure"" means that actions should be executed according to their predefined order until an action fails to execute. At that point, the entire sequence should be stopped. Finally, ""Do All Without Failure or Do Nothing"" means that ALL actions specified should be performed. However, if a failure occurs, then NONE of the actions should be performed. This implies EITHER the ability to look-ahead and ensure that the actions will be able to be performed successfully, or the ability to perform a rollback of that action and all previous actions when an error is encountered.",,0,PolicyActionComposite
PolicyActionComposite.actionSequence,actionSequence,This attribute is a non-negative integer and represents the particular sequence in which this element is executed as part of the overall policy structure. For example if a composite is part of another composite policy structure. Notes: default is “1”,,0,PolicyActionComposite
PolicyActionComposite.actionsCNF,actionsCNF,,,0,PolicyActionComposite
PolicyActionComposite.hasSubPolicyActions,hasSubPolicyActions,"This is a Boolean attribute that, if TRUE, signifies that this PolicyAction has one or more sub-actions. Sub-actions are used to enforce a hierarchical nesting of actions, so that parent actions may control the evaluation and other semantics of sub-actions that they contain. Notes: Not present in the ITU or CIM specs.",,0,PolicyActionComposite
PolicyActionRuleDetails.order,order,"This is an unsigned integer attribute that defines the relative position of this action in relation to the overall sequence of actions that are associated with a given PolicyRule. Smaller integers indicate earlier positions in the sequence. The value ""0"" has the special semantics of ""don't care"". This value is not unique. Thus, if two or more attributes have the same value, they may be performed in any order, but they must all be performed at the appropriate place in the overall sequence.",,0,PolicyActionRuleDetails
PolicyActionVendor.actionData,actionData,"This attribute provides a general extension mechanism for representing policy actions that have not been modeled with the specific properties contained in this model. The format of this attribute is determined by the OID value stored in the ActionEncoding attribute. A policy decision point can readily determine whether it supports the values stored in an instance of ActionData by checking the OID value from ActionEncoding against the set of OIDs it recognizes. The action for the policy decision point to take in case it does not recognize the format of this data could itself be modeled as a PolicyRule, governing the behavior of the policy decision point. Notes: Not present in the ITU specs. The CIM defines a similar attribute called ActionData.",,0,PolicyActionVendor
PolicyActionVendor.actionEncoding,actionEncoding,"This is a string attribute. It is used to represent an OID that in turn identifies the encoding and semantics of the ActionData attribute value array in this instance. The value of this property is a single string, representing a single OID. Notes: Not present in the ITU specs. The CIM defines a similar attribute called ActionEncoding.",,0,PolicyActionVendor
PolicyActionVendor.actionResponse,actionResponse,This is a Boolean attribute that is used to allow a 'standard' definition of a TRUE/FALSE response to be made by an external system attached to the model at this point. This will allow integration with a generalized policy processing engine. notes: Not defined in the ITU or CIM specs.,,0,PolicyActionVendor
ContainedPolicyConditionDetails.containedConditionGroupNumber,containedConditionGroupNumber,This attribute is used to define the group to which the condition is a part of. It corresponds logical to the position of parentheses used to group condition terms together.,,0,ContainedPolicyConditionDetails
ContainedPolicyConditionDetails.containedConditionIsNegated,containedConditionIsNegated,"This is a Boolean attribute that, if TRUE, signifies that this condition term is negated. The default value for this attribute is FALSE.",,0,ContainedPolicyConditionDetails
PolicyConditionComposite.conditionIsCNF,conditionIsCNF,"This is a Boolean attribute that, if TRUE, defines the condition clause of this PolicyConditionComposite object to be represented in Conjunctive Normal Form (e.g., an And of Ors). If the value of this attribute is FALSE, then the condition clause will be represented in Disjunctive Normal Form. This attribute controls the setting of how multiple condition clauses (as represented by individual PolicyConditionAtomic objects) are treated in the PolicyConditionComposite object. As such, it is different from the attribute PolicyRule.IsCNF, which controls how multiple PolicyConditionComposite objects are treated in a PolicyRule object. Notes: Not present in the ITU or CIM specs.",,0,PolicyConditionComposite
PolicyConditionRuleDetails.groupNumber,groupNumber,This attribute is used to define the group to which the condition is a part of. It corresponds logical to the position of parentheses used to group condition terms together.,,0,PolicyConditionRuleDetails
PolicyConditionRuleDetails.isNegated,isNegated,"This is a Boolean attribute that, if TRUE, signifies that this condition is negated. The default value for this attribute is FALSE.",,0,PolicyConditionRuleDetails
EventEmitDetails.emitConstraint,emitConstraint,This attribute is a string that contains the specific OCL expression to constrain how a particular Event is emitted by a particular Resource. Defining this as an attribute enables external applications to populate this constraint.,,0,EventEmitDetails
EventEmitDetails.isPhysicalEvent,isPhysicalEvent,"This is a Boolean attribute that, if TRUE, identifies this event as being emitted from a PhysicalResource. If it is FALSE, then this event has been emitted from a LogicalResource.",,0,EventEmitDetails
EventTriggerDetails.retryNumber,retryNumber,"This specifies the number of times that this PolicyEvent should be resent to the specified PolicyRule. If the triggerEndTime elapses, then this PolicyEvent will not be resent anymore, even if the retryNumber indicates that additional retries should be attempted. Instead, the hasEventEvaluated attribute of this PolicyEvent must be set to 2 (failed to be evaluated).",,0,EventTriggerDetails
EventTriggerDetails.retryPolicy,retryPolicy,This is an enumerated integer that defines the policy for retrying triggers. An enumeration enables the policy application to choose among a set of pre-defined policies for determining how many times to retry sending this PolicyEvent to its associated PolicyRule. Values include: 0 - do NOT retry 1 - always retry (until successful acknowledgment) 2 - retry the number of times specified in the retryNumber attribute,,0,EventTriggerDetails
EventTriggerDetails.triggerConstraints,triggerConstraints,This attribute is a string that contains the specific OCL expression to constrain how a given set of PolicyEvents are used to trigger the evaluation of the condition clause of a particular PolicyRule. Defining this as an attribute enables external applications to populate the constraint that will be applied to this PolicyRule.,,0,EventTriggerDetails
EventTriggerDetails.triggerPeriod,triggerPeriod,"This attribute specifies the start and the of the time period in which this PolicyEvent can be sent to the associated PolicyRule. If the Trigger was not successfully sent (including retries) by this time, then the hasEventEvaluated attribute of each PolicyEvent in this EventSet must be set to 2 (failed to be evaluated).",,0,EventTriggerDetails
PolicyEvent.eventSequenceNumber,eventSequenceNumber,This attribute is a non-negative integer and represents the particular sequence in which this event is parsed as part of the overall event clause. This will allow a policy engine to reference externally supplied arguments to this object as it is evaluated. Notes: Not present in the ITU or CIM specs.,,0,PolicyEvent
PolicyEventBase.hasEventEvaluated,hasEventEvaluated,This is an enumerated integer that is set by a policy application to define the state of evaluation of this event. Values include: 0: not yet evaluated 1: evaluated as TRUE 2: evaluated as FALSE,,0,PolicyEventBase
OperatorConstraintDetails.operatorConstraint,operatorConstraint,This attribute is a string that contains the specific OCL expression to define which PolicyOperators are allowed to be used in this particular PolicyStatement. Defining this as an attribute enables external applications to populate this constraint.,,0,OperatorConstraintDetails
PolicyOperator.opType,opType,This is an enumerated integer that specifies the various types of operators that are allowed for this PolicyStatement. Permitted Values: 1: Match 2: Greater than 3: Greater than or equals 4: Less than 5: Less than or equals 6: Equals 7: Not equals 8: IN 9: NOT IN 10: SET 11: CLEAR Notes: Not present in the ITU or CIM specs. The IETF RFCs only define “MATCH”.,,0,PolicyOperator
BitStringValue.valueBitStringList,valueBitStringList,"This attribute is an array of strings, defined in an unordered list , each representing a single bit string or a set of bit strings. Each string entry is either: - a single bit string, such as 11110101 - a range of bit strings specified using a bit string and a bit mask. The bit string and mask fields must have the same number of bits specified. The mask bit string specifies the significant bits in the bit string value. An example is: 100110,101110",,0,BitStringValue
BooleanValue.valueBooleanList,valueBooleanList,"This is a Boolean attribute, whose value is used to represent a Boolean policy value.",,0,BooleanValue
IPAddressValue.addressValueList,addressValueList,This is an array of string values. Each string value contains a particular value to filter on. Note that all values must have the format specified in the Format attribute of this class.,,0,IPAddressValue
IPAddressValue.typeOfAddress,typeOfAddress,This is an enumerated integer that is used to specify the type of IP address that this instance represents. Values include: 1: IPv4 2: IPv6 3: hostname,,0,IPAddressValue
IPAddressValue.valueAddressFormat,valueAddressFormat,"This is an enumerated integer attribute that contains one of 5 different representations for an address or address range, as specified below: - 0: a single address in dot notation, such as 12.1.1.2 - 1: an address range specified by an address with a prefix, such as 12.1.1.0/15 - 2: an address range specified by a starting address in dot notation and an ending address in dot notation, separated by ""-"". The range includes all addresses between the range's starting and ending addresses, including these two addresses, such as 12.1.1.3-12.1.22.5 - 3: an address range specified by an address and mask. The address and mask are represented in dot notation, separated by a comma "","", such as 2.3.128.0,255.255.248.0. - 4: a single Hostname, as specified in RFC1035",,0,IPAddressValue
IntegerValue.valueIntegerList,valueIntegerList,"This attribute is an array of strings, defined as an unordered list, where each integer in the list is represented by a string. This is done to accommodate the reserved words ""INFINITY"" and ""-INFINITY"". The format of this attribute takes one of the following two forms: - a single integer value - a range of integers. The range is specified by a starting integer and an ending integer, separated by '..'. The starting integer must be less than or equal to the ending integer. The range includes all integers between the starting and ending integers, including these two integers. To represent a range of integers that is not bounded, the reserved words ""-INFINITY"" and/or ""INFINITY"" can be used in place of the starting and ending integers.",,0,IntegerValue
MACAddressValue.macFormat,macFormat,"This is an enumerated integer that defines how the MAC Address is represented. Values are: 0: a single address (e.g., 0000:00A5:0000) 1: an address with mask (e.g., 0000:00A5:0000, FFFF:FFFF:0000)",,0,MACAddressValue
MACAddressValue.macValueList,macValueList,"This is an array of strings, each of which contains a MAC Address. Each string must be of the same format, which is specified in the macFormat attribute of this object.",,0,MACAddressValue
StringValue.valueStringList,valueStringList,"This attribute is an array of strings, defined in an unordered list, each representing a single string. Any string can have one or more wildcards, denoted with the asterisk character (*). For example, the value ""abc*def*"" matches the string ""abcxxxdefyz"". If the asterisk character is required as part of the string value itself, it must be escaped with quotes ("").",,0,StringValue
ValueConstraintDetails.valueConstraint,valueConstraint,This attribute is a string that contains the specific OCL expression to define how a given PolicyValue is constrained by a particular PolicyVariable. Defining this as an attribute enables external applications to populate this constraint.,,0,ValueConstraintDetails
ValueCustom.valueModelAttribute,valueModelAttribute,This is a string attribute that defines the name of the attribute within the class specified in the valueModelClass attribute that is to be evaluated or set as a PolicyValue. Notes: Not present in the ITU or CIM specs.,,0,ValueCustom
ValueCustom.valueModelClass,valueModelClass,This is a string attribute that defines the class name whose attribute is to be evaluated or set as a PolicyValue. Notes: Not present in the ITU or CIM specs.,,0,ValueCustom
VariableStandard.allowedValueTypes,allowedValueTypes,"This is an array of string attributes that define the set of class names (which correspond to a set of datatypes) that are allowed to be used in conjunction with this PolicyVariable. Each string provides a class name, which corresponds to a particular subclass of PolicyValue. Each allowed subclass defines an object with a compatible datatype and semantics. Notes: Not present in the ITU or CIM specs. The IETF RFCs only define “MATCH”.",,0,VariableStandard
BitStringVariable.variableBitStringList,variableBitStringList,"This attribute is an unordered list of strings, each representing a single bit string or a set of bit strings. The number of bits specified SHOULD equal the number of bits of the expected variable. For example, for an 8-bit byte variable, 8 bits should be specified. If the variable does not have a fixed length, the most significant bits should be used. The formal definition of a bit string is: binary-digit = ""0"" / ""1"" bitstring = 1*binary-digit maskedBitString = bitstring"",""bitstring Each string entry is either: 1. A single bit string. Example: 00111010 2. A range of bit strings specifies using a bit string and a bit mask. The bit string and mask properties have the same number of bits specified. The mask bit string specifies the significant bits in the bit string value. For example, 110110, 100110 and 110111 would match the maskedBitString 100110,101110 but 100100 would not.",,0,BitStringVariable
DNVariable.variableDNList,variableDNList,"This attribute provides an unordered list of strings, each representing a Distinguished Name (DN) with wildcards. The asterisk character (""*"") is used as wildcard for either a single attribute value or a wildcard for an RDN.",,0,DNVariable
IPv4Variable.v4AddressList,v4AddressList,"This attribute is an unordered list of strings, each specifying a single IPv4 address, a hostname, or a range of IPv4 addresses, according to the ABNF definition of an IPv4 address as specified below: IPv4address = 1*3DIGIT ""."" 1*3DIGIT ""."" 1*3DIGIT ""."" 1*3DIGIT IPv4prefix = IPv4address ""/"" 1*2DIGIT IPv4range = IPv4address""-""IPv4address IPv4maskedaddress = IPv4address"",""IPv4address Hostnames are defined in RFC1035. In the above definition, each string entry is either: 1. A single Ipv4address in dot notation as defined above. Example: 121.1.1.2 2. A single Hostname. Hostname format follows the guidelines and restrictions specified in RFC1035. Example: www.bigcompany.com 3. An IPv4range address range defined above, specified by a start address in dot notation and an end address in dot notation, separated by ""-"". The range includes all addresses between the range's start and end addresses, including the start and end addresses. Example: 1.1.22.1-1.1.22.5 4. An IPv4maskedaddress address range defined above, specified by an address and mask. The address and mask are represented in dot notation separated by a comma "","". Example: 2.3.128.0,255.255.248.0. 5. An IPv4prefix address range defined above specified by an address and a prefix length separated by ""/"". Example: 2.3.128.0/15",,0,IPv4Variable
IPv4Variable.v4Direction,v4Direction,"This is an enumerated integer that defines if this variable is used to represent source addresses, destination addresses, or both. Values are: 0: source addresses 1: destination addresses 2: both",,0,IPv4Variable
IPv4Variable.v4HeaderNumber,v4HeaderNumber,"This attribute is an enumerated integer that defines the particular packet header that contains the IPv4 address information. Specifying the packet header is necessary in case the address is tunneled. In this case, it is mandatory that the correct address be chosen for comparison. Values are: 0: outermost header 1: next innermost header 2: second innermost header etc.",,0,IPv4Variable
IPv6FlowIDVariable.flowIDHeaderNumber,flowIDHeaderNumber,"This attribute is an enumerated integer that defines the particular packet header that contains the IPv6 flow ID information. Specifying the packet header is necessary in case the address is tunneled. In this case, it is mandatory that the correct address be chosen for comparison. Values are: 0: outermost header 1: next innermost header 2: second innermost header etc.",,0,IPv6FlowIDVariable
IPv6FlowIDVariable.v6HeaderNumber,v6HeaderNumber,"This attribute is an enumerated integer that defines the particular packet header that contains the IPv6 address information. Specifying the packet header is necessary in case the address is tunneled. In this case, it is mandatory that the correct address be chosen for comparison. Values are: 0: outermost header 1: next innermost header 2: second innermost header etc.",,0,IPv6FlowIDVariable
IPv6Variable.v6AddressList,v6AddressList,"This attribute is an unordered list of strings, each specifying a single IPv6 address, a hostname, or a range of IPv6 addresses, according to the ABNF definition of an IPv6 address as specified below: IPv6address = hexpart [ "":"" IPv4address ] IPv4address = 1*3DIGIT ""."" 1*3DIGIT ""."" 1*3DIGIT ""."" 1*3DIGIT IPv6prefix = hexpart ""/"" 1*2DIGIT hexpart = hexseq | hexseq ""::"" [ hexseq ] | ""::"" [ hexseq ] hexseq = hex4 *( "":"" hex4) hex4 = 1*4HEXDIG IPv6range = IPv6address""-""IPv6address IPv6maskedaddress = IPv6address"",""IPv6address Hostnames are defined in RFC1035. In the above definition, each string entry is either: 1. A single IPv6address in dot notation as defined above. 2. A single Hostname. Hostname format follows the guidelines and restrictions specified in RFC1035. 3. An IPv6range address range defined above, specified by a start address in dot notation and an end address in dot notation, separated by ""-"". The range includes all addresses between the range's start and end addresses, including the start and end addresses. 4. An IPv6maskedaddress address range defined above, specified by an address and mask. The address and mask are represented in dot notation separated by a comma "","". 5. An IPv6prefix address range defined above specified by an address and a prefix length separated by ""/"".",,0,IPv6Variable
IPv6Variable.v6Direction,v6Direction,"This is an enumerated integer that defines if this variable is used to represent source addresses, destination addresses, or both.",,0,IPv6Variable
IPv6Variable.v6HeaderNumber,v6HeaderNumber,"This attribute is an enumerated integer that defines the particular packet header that contains the IPv6 address information. Specifying the packet header is necessary in case the address is tunneled. In this case, it is mandatory that the correct address be chosen for comparison. Values are: 0: outermost header 1: next innermost header 2: second innermost header etc.",,0,IPv6Variable
MACVariable.macAddressList,macAddressList,"This attribute is an unordered list of strings, each specifying a MAC address or a range of MAC addresses. The 802 MAC address canonical format is used: MACaddress = 1*4HEXDIG "":"" 1*4HEXDIG "":"" 1*4HEXDIG MACmaskedaddress = MACaddress"",""MACaddress Each string entry is either: 1. A single MAC address. Example: 0000:00A5:0000 2. A MACmaskedaddress address range defined specified by an address and mask. The mask specifies the relevant bits in the address. Example: 0000:00A5:0000, FFFF:FFFF:0000 defines a range of MAC addresses in which the first 4 8-bit bytes are equal to 0000:00A5",,0,MACVariable
MACVariable.macDirection,macDirection,"This is an enumerated integer that defines if this variable is used to represent source addresses, destination addresses, or both.",,0,MACVariable
